report_date,lead_id,name,zip,Orders
1/6/2021,35P3PR1,Pizzeria Trattoria,7210,81
1/6/2021,ORN7PO5N,Mai Thai imbiss 2,7210,243
1/6/2021,O3QO05N1,La Amalia,7202,0
1/6/2021,1500711,Heurigenrestaurant Wittmann,7201,1739
1/6/2021,N1NN1RO,Da Capo 1,7201,401
1/6/2021,OP7R57R1,Restaurant Milano,7201,243
1/6/2021,OO55Q1N1,Antonios,7142,283
1/6/2021,NR7RQN5,Schnitzelhaus Neusiedl,7100,202
1/6/2021,01Q55P11,Snack & Weg,7100,229
1/6/2021,500Q5R3,Wok Restaurant,7100,243
1/6/2021,01POQ131,Flying-BBQ- Catering & Streetfood,7041,0
1/6/2021,OPR7R35N,Gürsoy Kebap-Pizza-Pasta,7041,364
1/6/2021,0PR13P11,Efe Pizza & Kebap,7035,458
1/6/2021,OP17OQR,Mr. Chen,7011,404
1/6/2021,N1O51O7,Pizzeria Bell Amore,7000,526
1/6/2021,N7R35RO,Pizza-Service Pronti,7000,630
1/6/2021,NRNRR7O,Mai Thai Imbiss,7000,0
1/6/2021,NNO3PR7,My Schnitzel,7000,81
1/6/2021,33333,Toni's pizza,7000,401
1/6/2021,O511N5N1,Baba's Diner Burger & Burritos,7000,0
1/6/2021,3O037O,Pizza Boy,7000,364
1/6/2021,00POP131,Charly's Kebap & Pizza,7000,802
1/6/2021,N1ORR7O,Pronti's Würstel & Burger,7000,81
1/6/2021,O50RQQ5,Waldheim,6971,485
1/6/2021,O7O5P7N1,Pizzeria-Ristorante Da Vinci,6971,202
1/6/2021,O1551NN1,Qilin Asian Food,6971,890
1/6/2021,ON17ON7,Pasta Bunt,6971,659
1/6/2021,N07PNQ5,Funworld,6971,0
1/6/2021,O71RQ1N1,Daily's Hard,6971,485
1/6/2021,OPNPPPN1,Gasthof Adler,6951,0
1/6/2021,O70775N1,Robin Imbiss,6923,81
1/6/2021,O03NOO5N,PizzaZeit,6912,573
1/6/2021,000P0N31,Grenz Bistro,6912,544
1/6/2021,1371711,Tasty Imbiss,6911,445
1/6/2021,NPRQP05,König Pizza und Kebap,6900,0
1/6/2021,ORRR1ON1,Pizza Burg,6900,487
1/6/2021,7QNQN,Pronto Pizza,6900,831
1/6/2021,OP71O011,Tingting Küche,6900,1011
1/6/2021,07350Q5N,Vaveyla,6900,0
1/6/2021,N3O515O,Pizzeria Ristorante Zeppelin,6900,630
1/6/2021,5N51O13,Don Camillo Bregenz,6900,1146
1/6/2021,O077QN11,Helin City Kebap,6900,859
1/6/2021,3O1Q71,Pizzeria Charly,6900,544
1/6/2021,N31O5PR,Stella Rossa,6900,404
1/6/2021,O373RQ5,Mac Grill Bregenz,6900,202
1/6/2021,N5PO307,Royal Imbiss,6900,121
1/6/2021,O7O7QRN1,Extra Balkan Grill,6900,0
1/6/2021,0OQNQR11,Sakura,6900,1092
1/6/2021,0Q007O11,Ristorante Si,6900,40
1/6/2021,O3ONPO5N,Pizzeria Nosta,6900,324
1/6/2021,OO113011,Pizzeria Uno Bregenz,6900,404
1/6/2021,OR7R1PN1,Imbissstube/Bistro Bosporus-Imbiss,6900,688
1/6/2021,O10307N1,Kapitano,6900,526
1/6/2021,0PN5NN31,Ochigana,6900,809
1/6/2021,OP71RPN1,Pizzeria Roni & Millennium Kebap,6890,172
1/6/2021,PNN0P11,Piazza Azzurra,6890,445
1/6/2021,NRPON7R,Pomodoro Rosso,6890,716
1/6/2021,Q3RNR7O,Ermis Imbiss,6890,0
1/6/2021,N53535O,Royal Steak,6890,745
1/6/2021,NRRQ557,Restaurant Natter,6858,40
1/6/2021,ON57ONN1,Originale Pizza Italiana Napoletana,6850,0
1/6/2021,NP1N7ON,Lin's Asia Küche,6850,404
1/6/2021,OQOQO701,Roberto Pizza,6850,688
1/6/2021,OR3RO001,Elit'e Kebab,6850,0
1/6/2021,PN3RON1,Orick's Happy Kebap,6850,0
1/6/2021,0R0NQR11,Pizzeria da Nicola,6850,202
1/6/2021,P03PRN1,König Kebap,6850,487
1/6/2021,O1077NN1,Via 64,6850,930
1/6/2021,NQ1QRO7,Mir Imbiss,6850,516
1/6/2021,QRR13QO,Tasty Imbiss & Drinks,6850,566
1/6/2021,ON7N17R1,Doar,6850,283
1/6/2021,50N507N,Ting Ting,6850,1011
1/6/2021,3RR70N,La Grotta,6850,768
1/6/2021,O37N05N1,Bödele Alpenhotel,6850,40
1/6/2021,O0O07501,WOK & Fries,6850,566
1/6/2021,ON5N7001,Ristorante Pizzeria San Remo,6850,162
1/6/2021,531ON03,Star Imbiss,6850,229
1/6/2021,NQ0P5PR,Happy Grill,6850,838
1/6/2021,OO0ONN11,BBQ Studio,6850,162
1/6/2021,N73NQ77,Neseli Imbiss,6850,945
1/6/2021,NR170NR,Wunder Kebap & Pizza Haus,6845,688
1/6/2021,NN5ONPR,Emser Best Kebap,6845,121
1/6/2021,Q3O5RPO,Molla Kebap & More,6845,430
1/6/2021,Q355R33,Pizzeria Casa Mia,6845,607
1/6/2021,OQ701031,Ting Ting Kitchen,6844,809
1/6/2021,OO1Q73N1,Gasthaus Harmonie,6842,0
1/6/2021,OO3PQNN1,Yaxiya China Restaurant,6842,324
1/6/2021,301NQ1,Da Vinci Restaurant Koblach,6842,630
1/6/2021,P100P11,Gasthaus Krone,6842,930
1/6/2021,517O5RN,Gart Bistro,6841,602
1/6/2021,003QQ75N,Robin's Grillstation,6840,0
1/6/2021,NO7050R,Berks,6840,243
1/6/2021,QPQPQQO,Restaurant Casa Antica,6840,1318
1/6/2021,03ROOP5N,Kaya's Grillecke,6832,0
1/6/2021,ON5NO35N,Galina Stüble Nenzing,6820,445
1/6/2021,Q0NPO3O,Sofram,6820,688
1/6/2021,NR0Q137,Montfort İmbiss,6820,630
1/6/2021,55Q37RN,La trattoria il castello,6812,202
1/6/2021,01O0N75N,Today Imbiss,6800,0
1/6/2021,O77RRPN1,Pizza Del Villaggio,6800,809
1/6/2021,015QO711,Pancho's Cantina,6800,324
1/6/2021,Q7PN7QO,Gasthaus Tisis,6800,971
1/6/2021,OORO7QN1,Restaurant Hecht,6800,745
1/6/2021,OR0QO701,Restaurant Pizzeria Tivoli,6791,0
1/6/2021,OQPR5031,Davenna,6771,745
1/6/2021,O7053101,Gaiser Stüble,6719,0
1/6/2021,03NNR75N,Asiatische Restaurant Bambus,6714,659
1/6/2021,07503N31,Marmota,6710,485
1/6/2021,P0Q1PN1,Giovanni's Ristorante,6700,286
1/6/2021,P553R11,Pizzeria Trattoria Toscana,6700,430
1/6/2021,NNPO15O,Pizzaexpress Etna,6700,1891
1/6/2021,53RPPQN,Matador Pizza Döner,6700,445
1/6/2021,RO33N,Il Giardino,6700,485
1/6/2021,O753O7N1,Hot4you,6700,573
1/6/2021,PP3PRN1,Pizza Pasa,6700,283
1/6/2021,5OQP3QN,Pizzeria Restaurant Spencer,6632,0
1/6/2021,OORPO3N1,Centro PizzaLounge,6600,0
1/6/2021,57PP55N,Pizza Palazzo,6600,364
1/6/2021,ONPP1NN1,Pizzeria La Sena,6600,283
1/6/2021,O05RQ031,Tiroler Kebap Haus,6600,0
1/6/2021,5ROP0R3,Pizzeria La Luna,6574,0
1/6/2021,N73330R,Cafe Kohler,6511,121
1/6/2021,O10Q3NR,Food Factory,6500,315
1/6/2021,770NN,Lex Mex,6500,172
1/6/2021,1RO7,Pizzeria La Locanda,6500,286
1/6/2021,05OQQ131,Pizza Welt Imst,6460,162
1/6/2021,NR53O5N,Yeni Pizzeria,6460,401
1/6/2021,NOO135N,Pizzeria La Luna,6460,121
1/6/2021,05R57511,Atik's Grill,6450,0
1/6/2021,01O310N1,Pizzeria Via Della,6444,121
1/6/2021,5N73P73,Pizza Memory,6426,40
1/6/2021,O1151501,Gasthof zur Post,6414,0
1/6/2021,Q5P7373,Grillalm,6410,81
1/6/2021,N5O1PPR,My Dürüm,6410,745
1/6/2021,0QO5N75N,Centro sportivo im Sportzentrum Telfs,6410,0
1/6/2021,53P0QPN,City Kebap Pizza,6410,344
1/6/2021,07N31311,A-Pizza,6410,544
1/6/2021,OROPQ17,Cafe Restaurant Pizzeria P 202,6404,283
1/6/2021,ONO00011,Premium Küche,6363,202
1/6/2021,Q1755PO,Miss Kebap,6353,81
1/6/2021,0N15Q131,Trattoria Napoli,6334,809
1/6/2021,O7O0PPN1,La Dea Pizzeria Trattoria,6330,202
1/6/2021,NRO5PR7,Subway,6330,40
1/6/2021,OR3QN301,Jay's Haus,6330,1576
1/6/2021,51P1PPN,Castello Kink-Snacks,6330,526
1/6/2021,O00Q7101,Bistro Endach,6330,324
1/6/2021,03O05O11,City Bistro Kufsteinerhof,6330,688
1/6/2021,O3ON0O5N,Pizza Don,6330,566
1/6/2021,50NN7PN,Tohum Imbiss,6330,974
1/6/2021,0PRQ5131,Viet To Go,6330,121
1/6/2021,N07O1PO,Imbiss Kufstein,6330,315
1/6/2021,O7N7O55N,Il Castello,6330,0
1/6/2021,ONQ0RON1,Pure Lounge,6330,0
1/6/2021,577O1ON,Weroz Pizza Kebab,6310,81
1/6/2021,NR51O5O,Adriano's Italian Pizza & Pasta Lieferservice,6300,81
1/6/2021,ORNO5PN1,Restaurant Bombay,6300,364
1/6/2021,O71177N1,Flax Wörgl,6300,768
1/6/2021,5N3N7PN,Mahlzeit Pizza - Kebap - Snacks,6300,243
1/6/2021,0O0R7N11,Pick Nick,6300,401
1/6/2021,N5N1N57,Happy Hut,6300,526
1/6/2021,0PO0P311,Enjoy Eat Wörgl,6300,0
1/6/2021,O3P7QO5N,"Vinci Pizzeria, Eiscafe und Eiswagen",6284,372
1/6/2021,O3531NN1,Lamea Sandwich Corner,6284,81
1/6/2021,0PRN70N1,Mohlzeit,6280,229
1/6/2021,0O375R11,Bosphorus,6262,315
1/6/2021,O15P5RP,Pizzeria Vesuvio,6240,286
1/6/2021,0QO13P11,Palas Pizza & Pasta,6235,0
1/6/2021,NOOOQ0Q,Saigon Brixlegg,6230,40
1/6/2021,50OP0P3,Pizza Brixlegg,6230,372
1/6/2021,NN55R37,Kanzelkehre,6210,0
1/6/2021,O37ORRN1,"Vinci Pizzeria, Eiscafe und Eiswagen",6200,647
1/6/2021,O107R501,Pizza-Man,6200,243
1/6/2021,N73RR15,Terra Mia,6176,544
1/6/2021,ORRPPO5N,Al Tornante Panorama Restaurant & Pizzeria,6170,485
1/6/2021,OP3N03N1,Restaurant Pizzeria La Famiglia,6170,121
1/6/2021,QOROPOO,Asiarestaurant Wang Fu,6170,0
1/6/2021,OPP7QO5N,Königsstube,6166,0
1/6/2021,QPP00O3,Toscana,6143,364
1/6/2021,O7NP5NP1,Grill Bar Beirut,6141,0
1/6/2021,OP311501,Sen Imbiss,6134,630
1/6/2021,5Q1RNPN,Dino's Pizzeria Imbiss,6130,404
1/6/2021,NO57O05,Pizzeria Paparazzi,6130,364
1/6/2021,O11Q3Q5,City Imbiss,6130,243
1/6/2021,NO5PNRQ,Il Paolo,6130,630
1/6/2021,3O33N,Pizzeria Venezia,6130,324
1/6/2021,0NR7R711,Gasthof zur Krippe Tippeler,6130,283
1/6/2021,NNQOORO,Asia Royal asiatisches Restaurant,6116,1346
1/6/2021,P5N71P,Pronto Pizzeria,6112,445
1/6/2021,50OP37N,Pizzeria Wattener Hof,6112,162
1/6/2021,QO1QR33,Pronto Ristorante,6112,0
1/6/2021,O1OOQ3N1,il terrazzo ristorante & pizzeria,6112,1117
1/6/2021,3QN17R,Restaurant Pizzeria Goldener Hirsch,6112,526
1/6/2021,O3OR7NNN,Reason,6112,0
1/6/2021,OPPR5501,Pizza & Burger,6100,202
1/6/2021,O731PPN1,Waldschenke,6100,0
1/6/2021,O5333PN1,Da Zio Gino,6068,0
1/6/2021,0RRN70N1,Hagi's Café Pizzaria,6068,888
1/6/2021,O3P5RRR,Jiminy's Pizzamacherei,6068,659
1/6/2021,NP53P05,Absam Burger,6067,0
1/6/2021,O1NR5PN1,La Famiglia,6065,430
1/6/2021,N3P7NNQ,Aras Kebap,6063,0
1/6/2021,P35O711,Chili's Kebap & Pizzeria Hall i.T.,6060,401
1/6/2021,N0Q5NR7,Road Diner,6060,526
1/6/2021,OQ5Q1001,Grillzone,6060,40
1/6/2021,R11N731,Per Tutti,6060,162
1/6/2021,O53Q5NR,Atak's Imbiss,6060,630
1/6/2021,Q355OOO,One Minute Kebab,6060,1919
1/6/2021,NORPQ07,Augustiner Keller - Goldener Engl,6060,544
1/6/2021,ONN733N1,Hidden - Kitchen,6060,1011
1/6/2021,NNQQ037,Barbecue,6060,859
1/6/2021,Q77307O,China-Restaurant Canton,6020,40
1/6/2021,OOO707R1,Tasties,6020,0
1/6/2021,O775PN11,Yummy Noodles,6020,202
1/6/2021,O01OQ031,China Restaurant Lotos,6020,40
1/6/2021,QOPNRPO,Ali Baba Kebabhouse,6020,40
1/6/2021,O1O707R1,Tasties,6020,0
1/6/2021,QN7NO3O,"Trattoria & Pizzeria ""Da Rocco""",6020,364
1/6/2021,QQ3307O,Ristorante Leonardo da Vinci,6020,0
1/6/2021,O05ROQN1,Noodlelicious,6020,40
1/6/2021,01OOO311,Meer Sensei,6020,40
1/6/2021,QRO35PO,Haikky Restaurant,6020,81
1/6/2021,1551711,Schali Restaurant,6020,162
1/6/2021,O5373O5N,Cafe Konditorei Törtchen,6020,0
1/6/2021,NRR335Q,my Indigo Innsbruck Museumstraße,6020,40
1/6/2021,07R5P0N1,Aydin Bäckerei,6020,81
1/6/2021,OR3OPN11,Himalayan Nepali Kitchen,6020,121
1/6/2021,01QOQ711,Safran,6020,243
1/6/2021,O07PPN11,Chili,6020,40
1/6/2021,QOR7O3O,May's Grill,6020,81
1/6/2021,555Q17N,Schnitzel & Burger City Point,6020,324
1/6/2021,NQQ5N7O,Pizzeria Pisa,6020,809
1/6/2021,5PR17PN,Simay Pizza Kebap Salat,6020,0
1/6/2021,OQPPQ001,Lucky Wok,6020,202
1/6/2021,Q157OOO,Subway,6020,0
1/6/2021,NQ701Q7,Papa's Bio Pizzeria,6020,0
1/6/2021,OP153131,Berliner Döner,6020,162
1/6/2021,O311PN7,McDonald's®,6020,162
1/6/2021,3PP33,Prendi Pizza Viaduktbögen,6020,364
1/6/2021,O07R5101,Anatolia,6020,0
1/6/2021,33P33,Madhuban,6020,243
1/6/2021,OOQP555N,Snack Palazzo,6020,0
1/6/2021,O30R0QN1,Pasta Bar,6020,0
1/6/2021,031RPP11,Taj Restaurant,6020,0
1/6/2021,QR0N01O,L'Osteria,6020,607
1/6/2021,0ONQOQ5N,Lara Imbiss,6020,0
1/6/2021,ON5PR35N,Mr Burger,6020,162
1/6/2021,53173PN,Toskana,6020,930
1/6/2021,0Q335131,Restaurant Spitzbua,6020,849
1/6/2021,NR0N30Q,NORDSEE,6020,121
1/6/2021,ON7QR0N1,Asia Restaurant Bamboo,6020,566
1/6/2021,O57P5111,McDonald's®,6020,162
1/6/2021,O7N07N11,Auis: Flo + Jo,6020,364
1/6/2021,073QQ511,Kitchen Hub,6020,1006
1/6/2021,QOP1O3O,Frankys Restaurant,6020,1269
1/6/2021,O3PNN031,Rossau Imbiss,6020,121
1/6/2021,O10NQNNN,Weiko - Asia Kitchen,6020,647
1/6/2021,O101PN7,McDonald's®,6020,283
1/6/2021,03PO50N1,Kantine Mitterweg,6020,0
1/6/2021,OQO377N1,Espressione,6020,404
1/6/2021,00R5Q311,Weinhaus Happ,6020,445
1/6/2021,OON30101,Pizzeria Don Dino,6020,688
1/6/2021,3R3P501,Burkia,6020,324
1/6/2021,0N153511,Das Monaco's - Das Genussrestaurant Pizzeria,6020,121
1/6/2021,ONP3PRN1,ACASA,6020,0
1/6/2021,O701PPN1,Dönnermann,6020,0
1/6/2021,O7N0O7N1,Da Jacco,6020,162
1/6/2021,O0573O5N,Sowi Bistro,6020,81
1/6/2021,O11PRRN1,FalaFilo Restaurant,6020,526
1/6/2021,Q3PNO3O,Yun Asia Restaurant,6020,566
1/6/2021,037N0O11,Urfam Restaurant,6020,202
1/6/2021,N7RPOPN,Pizzeria Maurizio,6020,526
1/6/2021,N3ROO3Q,Bistro Reichenau,6020,40
1/6/2021,0ROQQ511,Wang Fu Asian Food,6020,81
1/6/2021,QOQ3PPO,Neuwirt,6020,0
1/6/2021,O1R15R01,Memory Restaurant,6020,566
1/6/2021,7333N,Mamma Mia,6020,0
1/6/2021,0717R711,Burger World,6020,202
1/6/2021,0PQ1PO11,Everest Inn - Innsbruck,6020,121
1/6/2021,0QRN075N,Route66 Innsbruck,6020,688
1/6/2021,0NOORP11,Glorious Bastards,6020,0
1/6/2021,0315P0N1,Stiegl-Bräu,6020,0
1/6/2021,QO10O3O,Marrusch,6020,243
1/6/2021,ONP5PN11,Flojo's,6020,201
1/6/2021,O53R77R1,Momoness,6020,81
1/6/2021,0QO00N31,my Indigo RATHAUS,6020,81
1/6/2021,0QRRNP11,Bierstindl,6020,0
1/6/2021,OQ03N301,Qingo Asia Imbiss,6020,1092
1/6/2021,0QPQP131,Pizzeria Maria,6020,143
1/6/2021,35NROO,Il Dottore,6020,888
1/6/2021,N5NOR7O,Happy Energy,6020,0
1/6/2021,OQ3QR7N1,Masala,6020,458
1/6/2021,ONRR3N7,Road Diner Innsbruck,6020,688
1/6/2021,3Q10Q1,Happy Wok,6020,315
1/6/2021,5R5N3R3,Shifu/Asiatische Crossover-Küche,6020,688
1/6/2021,N51N30Q,NORDSEE,6020,0
1/6/2021,3000Q1,Pizzeria Salute,6020,809
1/6/2021,0N3OO311,Nematis,6020,121
1/6/2021,O0NNRN11,Piccola Casa,6020,0
1/6/2021,055PQ711,Everest Inn - Sillpark,6020,121
1/6/2021,NQ011QO,9b Cafe Restaurant,6020,202
1/6/2021,N007OPN,Rama Indian Restaurant,6020,728
1/6/2021,NO133O7,New India Restaurant,6020,162
1/6/2021,3030Q1,Nemati's Pizza,6020,773
1/6/2021,007N0O11,Tiroler Weinstube,6020,162
1/6/2021,053Q7N11,Jaipur,6020,0
1/6/2021,N50517O,Victoria's Sushi Bar,6020,849
1/6/2021,NO5R7Q7,Pizza Mann,6020,602
1/6/2021,Q1O307O,Restaurant Insieme,6020,40
1/6/2021,O353PRN1,La Locanda,6020,372
1/6/2021,O33P5PN1,Aydin Bäckerei,6020,0
1/6/2021,03R0R55N,Das Ahorn Restaurant & Cafe,6020,544
1/6/2021,OR70R1N1,Pizzeria Palermo,6020,121
1/6/2021,NO7O5O7,Neu Delhi Innsbruck,6020,202
1/6/2021,ONO51QN1,Mr.Gyros,6020,324
1/6/2021,O3Q5PN11,Pizzeria Solo Per Te,6020,0
1/6/2021,O701PN7,McDonald's®,6020,162
1/6/2021,07ONR131,ACASA,6020,768
1/6/2021,O10RP35N,FuJi,6020,40
1/6/2021,05N11N31,Yun,6020,121
1/6/2021,07Q77N11,Woosabi,6020,485
1/6/2021,O73O5031,Zu Ono,6020,0
1/6/2021,N7RNROR,Phil's American Diner,6020,526
1/6/2021,OROP1RN1,Noi,6020,162
1/6/2021,7PP0N,Sahib,6020,324
1/6/2021,ONN307N1,Lindt Boutique,6020,0
1/6/2021,OPRQ535N,Cool Run Inn,6020,0
1/6/2021,OR5O17N1,Vaca loca,6020,40
1/6/2021,POO7Q01,Pizzeria Andechs,6020,0
1/6/2021,NO73R7O,Happy Asia,6020,688
1/6/2021,OQ5PN101,Pizza Call,6020,445
1/6/2021,O3RN1701,Le CreBap Restaurant,6020,324
1/6/2021,N0PPN7O,Restaurant Bollywood Tandoori,6020,445
1/6/2021,0OOQ7N11,HaPoel,6020,202
1/6/2021,31N0Q1,Nematis Pizza,6020,607
1/6/2021,070POR5N,Mein's,6020,0
1/6/2021,O1PPPN11,Your Placel,6020,121
1/6/2021,O3P3Q0N1,WILD WEST,6020,526
1/6/2021,N7QR7Q7,Pizza Mann Nightline,6020,745
1/6/2021,ON135PN1,City Kebap und Burger,6020,485
1/6/2021,0Q031Q5N,Pizzeria Champions,6020,401
1/6/2021,N777P5N,Shere Punjab,6020,81
1/6/2021,OON33NN1,Pizzaria The kitchen Saalfelden,5760,0
1/6/2021,OR7PP031,eat and drink,5730,0
1/6/2021,ORQ15501,Silver Spoon Pizzeria & Restaurant,5730,324
1/6/2021,OR0005N1,Restaurant Hoamat Stub'm,5723,716
1/6/2021,03OPRR11,Restaurant Pizzaria Bella Flair,5710,121
1/6/2021,5QPN3R3,Fratello,5700,364
1/6/2021,00O31P5N,Pizzeria Palmera,5700,372
1/6/2021,OQ1ON131,Restaurant Basmati,5700,0
1/6/2021,5N3O7P3,Euro Fastfood,5640,0
1/6/2021,N5QQPRO,Varoli Laderdingerhof,5630,430
1/6/2021,O0RPQPN1,Hirschenwirt,5600,408
1/6/2021,N1O0N5O,Bologna Express,5600,0
1/6/2021,NQNNRRO,Imbiss König,5600,0
1/6/2021,O1O153N1,A La Turca,5600,0
1/6/2021,07PRPR11,Pizzaria Scenario,5600,229
1/6/2021,O0Q0R111,Thomas Pizza,5550,40
1/6/2021,ORRN0501,Nexi's Pizzaexpress Radstadt,5550,40
1/6/2021,0P05O0N1,Pizzeria Ristorante Venezia,5500,372
1/6/2021,33ON0Q1,Namaste India,5500,40
1/6/2021,O5QPON7,Chili Imbiss Kuchl,5431,0
1/6/2021,NQNP0PR,Restaurant bei Manuel,5412,40
1/6/2021,55OPRNN,Restaurant bei Manuel,5400,81
1/6/2021,O5NO17R1,Snack Point,5400,324
1/6/2021,NP10NNN,Pizza Xpress,5400,573
1/6/2021,NNPN1PQ,La Cantina,5400,283
1/6/2021,NPOPP57,Jimmy's Treff,5340,0
1/6/2021,OO5503N1,Villa Italia,5300,1260
1/6/2021,O31R577,Hasan's Kebap,5280,516
1/6/2021,O1QNO7R1,Mo Chicken,5280,401
1/6/2021,N313NOR,Pizzahaus,5280,283
1/6/2021,0ROO0P5N,Marmaris Pizza & Kebap,5280,0
1/6/2021,ON5P1RP,Casa Transilvania,5280,201
1/6/2021,OQ0N0P01,Paradise Kebaphaus,5204,364
1/6/2021,37Q771,Casa Verona,5204,773
1/6/2021,O7Q7P35N,Maya Bistro,5204,630
1/6/2021,0NRNN0N1,Ciao Pella,5202,526
1/6/2021,N7150Q7,Favorit Imbiss,5201,121
1/6/2021,NQ7RN05,Pizzeria Laguna Ristorante,5163,372
1/6/2021,55NR37N,Pizzeria Trattoria Da Vinci,5162,0
1/6/2021,QQ177OO,Bella Milano,5121,630
1/6/2021,OOO7NN7,Pizza Service,5120,81
1/6/2021,05O0O311,Palazzo,5111,458
1/6/2021,0OQRQ511,Vietnam Küche,5101,0
1/6/2021,OR737N7,Pizzeria Topolino,5081,283
1/6/2021,0Q3P575N,yaoyao,5071,0
1/6/2021,QQORPPO,Ristorante Luca,5071,768
1/6/2021,Q31O5P3,Pizzaservice Rassanti,5061,283
1/6/2021,NNQ0OO7,Aigner Pizza,5026,956
1/6/2021,07050O11,Tandoori Pizza City,5023,202
1/6/2021,PRQR031,Bistro SchreyerS,5020,372
1/6/2021,ORN10311,Pizza Castello,5020,283
1/6/2021,ON5PQ7R1,Pizzeria la Sera,5020,0
1/6/2021,QPQ1N1O,Kolala Asia Buffet Restaurant,5020,688
1/6/2021,Q073ON3,Schnitzl Max,5020,728
1/6/2021,05POP711,Pizzeria al taglio JOLLY,5020,40
1/6/2021,P3NR031,Pan Asia,5020,0
1/6/2021,O0O71101,Johanneskeller,5020,0
1/6/2021,ONN115N1,Susie's Diner,5020,243
1/6/2021,01PR1Q11,Mr. Wen,5020,162
1/6/2021,Q57510O,Ristorante Pizzeria da Giacomo,5020,1375
1/6/2021,QON0N1O,BioBurgerMeister,5020,121
1/6/2021,OO50O35N,Carbone,5020,1254
1/6/2021,OOO07101,Huy cook & eat,5020,607
1/6/2021,O00PPQN1,HENDLEREI,5020,0
1/6/2021,OQNOOO5N,Boba and Chill,5020,202
1/6/2021,Q1P707O,Imi's Pizza Express Salzburg,5020,404
1/6/2021,O7PP7N01,Pizzeria Vio,5020,81
1/6/2021,5N3P15N,Pizza Joy,5020,1092
1/6/2021,O0R55031,Hira Bistro,5020,121
1/6/2021,QO1Q53O,Way to India,5020,202
1/6/2021,OPN7QN5N,El Profesor Ristorante Pizzeria,5020,788
1/6/2021,337N3,MM Pizza,5020,607
1/6/2021,N0P77PQ,Bärenwirt Salzburg,5020,2025
1/6/2021,53110PN,my Indigo Salzburg Herrnau,5020,0
1/6/2021,OO131701,MyFreshly,5020,0
1/6/2021,05O57711,The Green Garden,5020,0
1/6/2021,NQ1N30Q,NORDSEE,5020,81
1/6/2021,O15ON101,INDIAN PALACE RESTAURANT,5020,0
1/6/2021,Q15510O,Indisches Restaurant Taj Mahal,5020,324
1/6/2021,O7733501,Ludwig,5020,283
1/6/2021,ORP1N101,Pasta & Vino,5020,0
1/6/2021,OO3PN101,Marchhart's,5020,0
1/6/2021,O3OQ3131,Piccola Italia -Cucina mediterraneo,5020,40
1/6/2021,ONO5O101,Popeye Kebap,5020,566
1/6/2021,O51RP101,Mister Le,5020,364
1/6/2021,O5P057N1,Bosporus Grill,5020,0
1/6/2021,O7Q5535N,Orinoco,5020,0
1/6/2021,OQR7OP01,Istanbul Kebap,5020,162
1/6/2021,O01PNNP,Mozart Pizza,5020,202
1/6/2021,NQN5157,Organic Pizza Salzburg,5020,81
1/6/2021,O31Q5RN1,Glück Sushi Bar,5020,0
1/6/2021,OQR30N01,Momo's Point,5020,364
1/6/2021,0OOPOO11,Mangia Delizioso,5020,809
1/6/2021,O5Q3OPN1,Uncle Van Saigon,5020,0
1/6/2021,Q5R301O,Reyna Kebap Pizza,5020,40
1/6/2021,N5PNO1O,Trumerei,5020,0
1/6/2021,NRORQ07,The heart of Joy,5020,162
1/6/2021,OPQOR101,Schweiger Deli,5020,0
1/6/2021,35R0O,Pizza Mann,5020,0
1/6/2021,ONOPPO5N,7 Burger,5020,121
1/6/2021,OQQ37RN1,La Cantinetta,5020,485
1/6/2021,O3RQ0RR,Burrito Factory,5020,81
1/6/2021,0N3P5P11,Daghofer's Bar Grill Restaurant,5020,202
1/6/2021,0OP3R311,Uncle Falafel,5020,162
1/6/2021,OQQNP101,Goldene Kugel,5020,40
1/6/2021,N053OPO,Osteria Cavalli,5020,0
1/6/2021,570Q103,L'Osteria,5020,2103
1/6/2021,O5N1N1N1,Johnny's Chicken,5020,283
1/6/2021,OQ0105N1,The Keep,5020,0
1/6/2021,OO75N101,Zipfer Bierhaus,5020,40
1/6/2021,NR53OPO,China-Restaurant LiLi,5020,0
1/6/2021,O7Q53501,Sa's Thai Küche,5020,728
1/6/2021,Q5R7PPO,Ala Turka Grill,5020,566
1/6/2021,N0513P7,Restaurant Guru - Indische Spezialitäten,5020,202
1/6/2021,OQ1NPN7,McDonald's®,5020,202
1/6/2021,PQ00N11,Zum fidelen Affen,5020,40
1/6/2021,O3RQ0N01,Mr Wen - Mirabellplatz,5020,40
1/6/2021,03505R11,my Indigo Salzburg Mooncity,5020,40
1/6/2021,0R7NRO11,Claberia Bistro,5020,688
1/6/2021,N001Q37,BURGER KING ®,5020,728
1/6/2021,QOO1OQO,Real 80's Sushi & Wok Haus,5020,162
1/6/2021,Q53RN33,Stern Pizza,5020,0
1/6/2021,05007O11,FIT.smartfood,5020,890
1/6/2021,N1RN35Q,my Indigo Staatsbrücke,5020,0
1/6/2021,OQPN7NNN,Skadarlija Grill,5020,81
1/6/2021,Q55311O,Umut Kebap House,5020,0
1/6/2021,N000715,Pizza Classic,5020,324
1/6/2021,O01ON7N1,Döner Mann,5020,404
1/6/2021,OQ7QP501,Café & Bistro Thomas,5020,0
1/6/2021,OON15NN1,Gusto Antico,5020,81
1/6/2021,5NR7103,Ristorante Pizzeria Magno,5020,40
1/6/2021,OOQ15101,Trattoria Domani Salzburg,5020,81
